,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
467,YNL260C,139.8379434,1.221719541,0.16776759,7.265279982,3.72E-13,1.90E-12,S000005204,LTO1,597,Verified,chrXIV,156859,157455,-1,"Substrate-specific adaptor protein involved in apo-Rli1p maturation; subunit of the Yae1-Lto1 complex, recruiting apo-Rli1p to the CIA targeting complex, facilitating the insertion of an Fe/S cluster by the Fe-S biosynthetic machinery; deca-GX3 motif crucial for complex formation; essential for aerobic but not anaerobic growth; homolog of human ORAOV1, which is overexpressed in solid tumors; co-expression of ORAOV1 and YAE1 homolog YAE1D1 restores growth and Rli1p maturation after LTO1 depletion"
468,YNL270C,69.33483608,1.18641019,0.256301368,4.645229954,3.40E-06,9.17E-06,S000005214,ALP1,1722,Verified,chrXIV,135940,137661,-1,"Arginine transporter; expression is normally very low and it is unclear what conditions would induce significant expression; ALP1 has a paralog, CAN1, that arose from the whole genome duplication"
469,YNL274C,257.1362935,1.067051595,0.115041939,9.264492609,1.96E-20,1.56E-19,S000005218,GOR1,1053,Verified,chrXIV,121118,122170,-1,"Glyoxylate reductase; null mutation results in increased biomass after diauxic shift; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; protein abundance increases in response to DNA replication stress"
470,YNL279W,200.2404083,1.168798627,0.198379611,5.886154056,3.95E-09,1.44E-08,S000005223,PRM1,1986,Verified,chrXIV,110917,112902,1,Pheromone-regulated multispanning membrane protein; involved in membrane fusion during mating; predicted to have 5 transmembrane segments and a coiled coil domain; localizes to the shmoo tip; regulated by Ste12p
471,YNL284C-A,30.07401468,1.177229062,0.367856173,3.149440383,0.001635835,0.003153635,S000007386,YNL284C-A,1323,,chrXIV,100910,102232,-1,Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag
472,YNL285W,76.2394366,1.119015717,0.211756133,5.268924231,1.37E-07,4.29E-07,S000005229,YNL285W,372,Dubious,chrXIV,96173,96544,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
473,YNL311C,565.4984356,1.20696565,0.139280819,8.664600267,4.53E-18,3.16E-17,S000005255,SKP2,2292,Verified,chrXIV,49397,51688,-1,"F-box protein of unknown function; predicted to be part of an SCF ubiquitin protease complex; involved in regulating protein levels of sulfur metabolism enzymes; may interact with ribosomes, based on co-purification experiments"
474,YNL314W,130.098638,1.324878485,0.168914948,7.82106534,5.24E-15,3.07E-14,S000005258,DAL82,768,Verified,chrXIV,44447,45214,1,"Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain"
475,YNR001C,2081.234699,1.155066197,0.074137302,15.57742841,1.04E-54,3.08E-53,S000005284,CIT1,1440,Verified,chrXIV,629622,631061,-1,"Citrate synthase; catalyzes the condensation of acetyl coenzyme A and oxaloacetate to form citrate; the rate-limiting enzyme of the TCA cycle; nuclear encoded mitochondrial protein; CIT1 has a paralog, CIT2, that arose from the whole genome duplication"
476,YNR002C,111.8861099,1.907178458,0.193208031,9.803230728,1.09E-22,9.74E-22,S000005285,ATO2,849,Verified,chrXIV,633008,633856,-1,"Putative transmembrane protein involved in export of ammonia; ammonia is a starvation signal that promotes cell death in aging colonies; phosphorylated in mitochondria; member of the TC 9.B.33 YaaH family; homolog of Y. lipolytica Gpr1p; ATO2 has a paralog, ADY2, that arose from the whole genome duplication"
477,YNR034W-A,107.0908954,1.396092556,0.241865882,5.760535938,8.38E-09,2.96E-08,S000007525,EGO4,297,Verified,chrXIV,692561,692857,1,"Protein of unknown function; expression is regulated by Msn2p/Msn4p; YNR034W-A has a paralog, YCR075W-A, that arose from the whole genome duplication"
478,YNR056C,574.3497141,2.463447998,0.220136297,11.18418948,4.87E-29,5.92E-28,S000005339,BIO5,1686,Verified,chrXIV,731618,733303,-1,"Putative transmembrane protein involved in the biotin biosynthesis; responsible for uptake of 7-keto 8-aminopelargonic acid; BIO5 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis"
479,YNR057C,433.8058201,1.025209398,0.205110849,5.046138575,4.51E-07,1.34E-06,S000005340,BIO4,714,Verified,chrXIV,733356,734069,-1,"Dethiobiotin synthetase; catalyzes the third step in the biotin biosynthesis pathway; BIO4 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria; expression appears to be repressed at low iron levels"
480,YNR058W,922.7735296,1.517778572,0.228148834,6.706731553,1.99E-11,8.95E-11,S000005341,BIO3,1443,Verified,chrXIV,734291,735733,1,"7,8-diamino-pelargonic acid aminotransferase (DAPA); catalyzes the second step in the biotin biosynthesis pathway; BIO3 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria"
481,YNR065C,617.8869385,1.082246454,0.14488721,7.468881817,8.09E-14,4.36E-13,S000005348,YNR065C,3351,Uncharacterized,chrXIV,750350,753700,-1,Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene
482,YNR066C,143.587736,1.23757684,0.188982856,6.536483019,6.30E-11,2.70E-10,S000005349,YNR066C,1311,Uncharacterized,chrXIV,753725,755035,-1,Putative membrane-localized protein of unknown function
483,YNR068C,228.8216726,2.349930278,0.177506347,13.17937607,1.15E-39,2.14E-38,S000005351,YNR068C,819,Uncharacterized,chrXIV,760067,760885,-1,"Putative protein of unknown function; exhibits homology to C-terminal end of Bul1p; expressed as a readthrough product of BSC5, the readthrough locus being termed BUL3; the BUL3 readthrough product is involved in ubiquitin-mediated sorting of plasma membrane proteins and interacts with WW domains of Rsp5p in vitro, but in a functionally different way than the non-readthrough form"
484,YNR069C,290.0224252,2.606618725,0.181400162,14.30810331,1.95E-46,4.38E-45,S000005352,BSC5,1470,Verified,chrXIV,761123,762592,-1,Protein of unknown function; shows homology with N-terminal end of Bul1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough expression includes YNR068C and the locus for this readthrough is termed BUL3; Bul3p is involved in ubiquitin-mediated sorting of plasma membrane proteins; readthrough and shortened forms of Bul3p interact with Rsp5p differently in vitro
485,YNR072W,135.5251974,1.695369841,0.246327039,6.861538546,6.81E-12,3.18E-11,S000005355,HXT17,1695,Verified,chrXIV,772657,774351,1,"Putative transmembrane polyol transporter; supports growth on and uptake of mannitol and sorbitol with moderate affinity when overexpressed in a strain deleted for hexose family members; minor hexose transport activity when overexpressed in a similar strain; induced by raffinose and galactose at pH 7.7 versus pH 4.7, repressed by high levels of glucose; HXT17 has a paralog, HXT13, that arose from a segmental duplication"
486,YOL032W,138.8377683,1.106394527,0.133645943,8.260017579,1.46E-16,9.42E-16,S000005392,OPI10,741,Verified,chrXV,265429,266169,1,Protein with a possible role in phospholipid biosynthesis; null mutant displays an inositol-excreting phenotype that is suppressed by exogenous choline; protein abundance increases in response to DNA replication stress
487,YOL038C-A,19.64330653,1.147161295,0.287901383,3.912638094,9.13E-05,0.000210926,S000028812,YOL038C-A,96,Uncharacterized,chrXV,254926,255021,-1,Putative protein of unknown function; identified by SAGE analysis
488,YOL052C-A,619.4348766,1.7065355,0.156541752,10.89559244,1.21E-27,1.39E-26,S000005413,DDR2,186,Verified,chrXV,231570,231755,-1,"Multi-stress response protein; expression is activated by a variety of xenobiotic agents and environmental or physiological stresses; DDR2 has a paralog, HOR7, that arose from the whole genome duplication"
489,YOL058W,9338.384389,5.119248388,0.175765185,29.10467494,3.13E-186,2.80E-183,S000005419,ARG1,1263,Verified,chrXV,219211,220473,1,Arginosuccinate synthetase; catalyzes the formation of L-argininosuccinate from citrulline and L-aspartate in the arginine biosynthesis pathway; potential Cdc28p substrate
490,YOL064C,1342.286851,1.803791104,0.116057635,15.53682245,1.95E-54,5.74E-53,S000005425,MET22,1074,Verified,chrXV,206103,207176,-1,"Bisphosphate-3'-nucleotidase; involved in salt tolerance and methionine biogenesis; dephosphorylates 3'-phosphoadenosine-5'-phosphate and 3'-phosphoadenosine-5'-phosphosulfate, intermediates of the sulfate assimilation pathway; human homolog BPNT1 complements yeast null mutant"
491,YOL071W,180.9976385,1.034321967,0.124469137,8.297896999,1.06E-16,6.89E-16,S000005432,SDH5,489,Verified,chrXV,196507,196995,1,"Protein required for flavinylation of Sdh1p; binds to Sdh1p and promotes FAD cofactor attachment, which is necessary for succinate dehydrogenase (SDH) complex assembly and activity; mutations in human ortholog PGL2 are associated with neuroendocrine tumors (paraganglioma)"
492,YOL082W,497.6306801,1.26868603,0.109645141,11.56411786,6.26E-31,8.23E-30,S000005442,ATG19,1248,Verified,chrXV,168727,169974,1,Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p
493,YOL083W,163.5802006,1.564934008,0.141496861,11.02096579,3.03E-28,3.55E-27,S000005443,ATG34,1239,Verified,chrXV,165714,166952,1,Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog
494,YOL085C,12.29762486,1.196050788,0.378357811,3.075730458,0.002099876,0.003979516,S000005445,YOL085C,342,Uncharacterized,chrXV,161673,162014,-1,Putative protein of unknown function; conserved among S. cerevisiae strains; YOL085C is not an essential gene; partially overlaps dubious ORF YOL085W-A
495,YOL085W-A,12.44505044,1.765743481,0.3763761,4.416352659,1.00E-05,2.57E-05,S000028708,YOL085W-A,213,Dubious,chrXV,161579,161791,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the dubious ORF YOL085C"
496,YOL091W,197.9812721,2.672070381,0.345836376,7.706502814,1.29E-14,7.37E-14,S000005451,SPO21,1830,Verified,chrXV,145334,147163,1,"Component of the meiotic outer plaque of the spindle pole body; involved in modifying the meiotic outer plaque that is required prior to prospore membrane formation; SPO21 has a paralog, YSW1, that arose from the whole genome duplication"
497,YOL117W,198.7505754,1.595381126,0.127996603,12.42652153,1.88E-35,2.89E-34,S000005477,RRI2,1938,Verified,chrXV,97551,99488,1,Subunit of the COP9 signalosome (CSN) complex; this complex cleaves the ubiquitin-like protein Nedd8 from SCF ubiquitin ligases; plays a role in the mating pheromone response
498,YOL118C,169.6621696,3.167462769,0.338999851,9.242217022,2.41E-20,1.91E-19,S000005478,YOL118C,309,Uncharacterized,chrXV,96608,96916,-1,Putative protein of unknown function; conserved across S. cerevisiae strains
499,YOL119C,1383.717987,2.491711902,0.209397963,11.89321892,1.28E-32,1.82E-31,S000005479,MCH4,1506,Verified,chrXV,94856,96361,-1,Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport
500,YOL140W,833.539272,1.882891612,0.192934143,9.759344554,1.68E-22,1.48E-21,S000005500,ARG8,1272,Verified,chrXV,58759,60030,1,Acetylornithine aminotransferase; catalyzes the fourth step in the biosynthesis of the arginine precursor ornithine
501,YOL150C,59.63906791,3.614557888,0.284143118,11.77430868,5.29E-32,7.31E-31,S000005510,YOL150C,312,Dubious,chrXV,44473,44784,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
502,YOL151W,3046.795364,3.877004483,0.109861684,35.25042381,3.38E-272,1.06E-268,S000005511,GRE2,1029,Verified,chrXV,43694,44722,1,"3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase; stress induced (osmotic, ionic, oxidative, heat shock and heavy metals); regulated by the HOG pathway; restores resistance to glycolaldehyde by coupling reduction of glycolaldehyde to ethylene glycol and oxidation of NADPH to NADP+; protein abundance increases in response to DNA replication stress; methylglyoxal reductase (NADPH-dependent) is also known as D-lactaldehyde dehydrogenase"
503,YOL152W,227.6121257,1.2041598,0.164475648,7.307672021,2.72E-13,1.40E-12,S000005512,FRE7,1863,Verified,chrXV,40748,42610,1,Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels
504,YOL156W,146.7059771,1.351257278,0.14753616,9.13270154,6.68E-20,5.16E-19,S000005516,HXT11,1704,Verified,chrXV,25273,26976,1,"Hexose transporter; capable of transporting a broad range of substrates including: glucose, fructose, mannose and galactose; polyol transporter that supports the growth on and uptake of xylitol with low affinity when overexpressed in a strain deleted for hexose family members; nearly identical in sequence to Hxt9p; has similarity to major facilitator superfamily (MFS) transporters; involved in pleiotropic drug resistance"
505,YOL158C,3357.899716,1.569467176,0.172322932,9.109654232,8.26E-20,6.34E-19,S000005518,ENB1,1821,Verified,chrXV,19491,21311,-1,Ferric enterobactin transmembrane transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment
506,YOL159C-A,54.45764833,1.360019038,0.219603622,6.143527086,8.07E-10,3.16E-09,S000007627,YOL159C-A,273,Verified,chrXV,15233,15505,-1,Protein of unknown function; overexpression affects endocytic protein trafficking; identified by sequence comparison with hemiascomycetous yeast species
507,YOL162W,24.99708436,1.15090109,0.313612477,3.644379949,0.000268037,0.000581057,S000005522,YOL162W,648,Uncharacterized,chrXV,10119,10766,1,"Putative protein of unknown function; proposed to be an inactive evolutionary remnant that along with neighboring gene YOL163W may have constituted a second sulfonate transporter and SOA1 paralog that is intact in S. uvarum, S. eubayanus and S. arboricola and named SOA2; member of the Dal5p subfamily of the major facilitator family"
508,YOL163W,45.80776132,1.261925688,0.233921915,5.352239903,8.69E-08,2.76E-07,S000005523,YOL163W,510,Uncharacterized,chrXV,9597,10106,1,"Putative protein of unknown function; proposed to be an inactive evolutionary remnant that along with neighboring gene YOL162W may have constituted a second sulfonate transporter and SOA1 paralog that is intact in S. uvarum, S. eubayanus and S. arboricola and named SOA2; member of the Dal5p subfamily of the major facilitator family"
509,YOL164W,365.0460051,1.093458576,0.147938307,7.38806965,1.49E-13,7.83E-13,S000005524,BDS1,1941,Verified,chrXV,6175,8115,1,Bacterially-derived sulfatase; required for use of alkyl- and aryl-sulfates as sulfur sources
510,YOL164W-A,21.65426096,1.365344804,0.312883493,4.28068701,1.86E-05,4.64E-05,S000028580,YOL164W-A,183,Uncharacterized,chrXV,4130,4312,1,Putative protein of unknown function; identified by fungal homology and RT-PCR
511,YOR010C,79.27892621,1.029184613,0.231682479,4.436941758,9.12E-06,2.35E-05,S000005536,TIR2,756,Verified,chrXV,346195,346950,-1,"Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog, TIR3, that arose from the whole genome duplication"
512,YOR011W-A,7.427619307,1.531212791,0.467168368,3.048332365,0.002301153,0.00433207,S000028581,YOR011W-A,207,Uncharacterized,chrXV,355652,355858,1,Putative protein of unknown function
513,YOR020W-A,221.4164527,1.326169395,0.127135414,10.41409653,2.14E-25,2.16E-24,S000028526,MCO10,273,Uncharacterized,chrXV,371685,371957,1,"Putative protein of unknown function; conserved in A. gossypii; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
514,YOR040W,192.6228796,1.055372186,0.122596928,8.599168144,8.03E-18,5.49E-17,S000005566,GLO4,858,Verified,chrXV,407064,407921,1,"Mitochondrial glyoxalase II; catalyzes the hydrolysis of S-D-lactoylglutathione into glutathione and D-lactate; GLO4 has a paralog, GLO2, that arose from the whole genome duplication"
515,YOR044W,193.3691415,1.470132537,0.170513017,8.606870034,7.51E-18,5.18E-17,S000005570,IRC23,474,Verified,chrXV,413007,413480,1,"Protein of unknown function; green fluorescent protein (GFP)-fusion localizes to the ER; null mutant displays increased levels of spontaneous Rad52p foci; IRC23 has a paralog, BSC2, that arose from the whole genome duplication"
516,YOR049C,1292.612649,3.564891847,0.095226227,37.31031823,1.12E-304,6.98E-301,S000005575,RSB1,1065,Verified,chrXV,422668,423732,-1,Putative sphingoid long-chain base (LCB) efflux transporter; integral membrane transporter that localizes to the plasma membrane and may transport long chain bases (LCBs) from the cytoplasmic side toward the extracytoplasmic side of the membrane; role in glycerophospholipid translocation; suppressor of the sphingoid LCB sensitivity of an LCB-lyase mutation
517,YOR071C,1106.705542,1.138321694,0.117830682,9.659655528,4.47E-22,3.86E-21,S000005597,NRT1,1797,Verified,chrXV,459480,461276,-1,High-affinity nicotinamide riboside transporter; also transports thiamine with low affinity; major transporter for 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine) uptake; shares sequence similarity with Thi7p and Thi72p; proposed to be involved in 5-fluorocytosine sensitivity
518,YOR100C,117.9121388,3.035737071,0.293290373,10.14201518,3.60E-24,3.42E-23,S000005626,CRC1,984,Verified,chrXV,513295,514278,-1,Mitochondrial inner membrane carnitine transporter; required for carnitine-dependent transport of acetyl-CoA from peroxisomes to mitochondria during fatty acid beta-oxidation; human homolog SLC25A20 complements yeast null mutant
519,YOR120W,489.1419818,3.151180941,0.156281257,20.08467408,1.00E-89,8.61E-88,S000005646,GCY1,939,Verified,chrXV,551114,552052,1,"Glycerol dehydrogenase; involved in an alternative pathway for glycerol catabolism used under microaerobic conditions; also has mRNA binding activity; member of the aldo-keto reductase (AKR) family; human homolog AKR1B1 can complement yeast null mutant; protein abundance increases in response to DNA replication stress; GCY1 has a paralog, YPR1, that arose from the whole genome duplication"
520,YOR130C,593.3330956,3.23262437,0.199393667,16.16527175,8.86E-59,3.05E-57,S000005656,ORT1,879,Verified,chrXV,569929,570807,-1,"Ornithine transporter of the mitochondrial inner membrane; exports ornithine from mitochondria as part of arginine biosynthesis; functionally complemented by human ortholog, SLC25A15, which is associated with hyperammonaemia-hyperornithinaemia-homocitrullinuria (HHH) syndrome, but HHH-associated variants fail to complement"
521,YOR134W,76.26456691,1.277949889,0.220279382,5.782150763,7.38E-09,2.61E-08,S000005660,BAG7,1230,Verified,chrXV,578564,579793,1,"Rho GTPase activating protein (RhoGAP); stimulates the intrinsic GTPase activity of Rho1p, which plays a bud growth by regulating actin cytoskeleton organization and cell wall biosynthesis, resulting in the downregulation of Rho1p; structurally and functionally related to Sac7p; BAG7 has a paralog, SAC7, that arose from the whole genome duplication"
522,YOR137C,437.2569535,1.15639658,0.114994996,10.05119824,9.08E-24,8.44E-23,S000005663,SIA1,1869,Verified,chrXV,581813,583681,-1,Protein of unassigned function; involved in activation of the Pma1p plasma membrane H+-ATPase by glucose; contains peptide signal for membrane localization
523,YOR152C,438.2766701,2.039233547,0.139124372,14.63257812,1.74E-48,4.23E-47,S000005678,ATG40,771,Verified,chrXV,617518,618288,-1,"Autophagy receptor with a role in endoplasmic reticulum degradation; involved specifically in autophagy of cortical and cytoplasmic ER in response to nitrogen starvation or rapamycin treatment; localizes to the cortical and cytoplasmic ER; similar to human FAM134B, which is also involved in ER autophagy and is associated with sensory neuropathy"
524,YOR153W,56049.48498,1.971370459,0.090422668,21.80070806,2.28E-105,3.57E-103,S000005679,PDR5,4536,Verified,chrXV,619840,624375,1,"Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter actively regulated by Pdr1p; also involved in steroid transport, cation resistance, and cellular detoxification during exponential growth; PDR5 has a paralog, PDR15, that arose from the whole genome duplication"
525,YOR173W,274.1293013,1.721388293,0.143646028,11.95640904,6.01E-33,8.58E-32,S000005699,DCS2,1062,Verified,chrXV,657264,658325,1,"m(7)GpppX pyrophosphatase regulator; non-essential, stress induced regulatory protein; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p, Msn4p, and the Ras-cAMP-cAPK signaling pathway; mutant has increased aneuploidy tolerance; DCS2 has a paralog, DCS1, that arose from the whole genome duplication"
526,YOR179C,87.39811254,1.084815345,0.233089062,4.642525189,3.44E-06,9.29E-06,S000005705,SYC1,567,Verified,chrXV,671845,672411,-1,"Subunit of the APT subcomplex of cleavage and polyadenylation factor; may have a role in 3' end formation of both polyadenylated and non-polyadenylated RNAs; SYC1 has a paralog, YSH1, that arose from the whole genome duplication"
527,YOR184W,2820.636112,1.274670308,0.078667756,16.20195359,4.89E-59,1.70E-57,S000005710,SER1,1188,Verified,chrXV,679357,680544,1,"3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate, required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress"
528,YOR186W,17.8109102,1.367701947,0.379427491,3.500444679,0.000464483,0.00097252,S000005712,YOR186W,435,Uncharacterized,chrXV,683111,683545,1,"Putative protein of unknown function; proper regulation of expression during heat stress is sphingolipid-dependent; mCherry fusion protein localizes to the vacuole; YOR186W has a paralog, YLR297W, that arose from the whole genome duplication"
529,YOR192C,234.8487233,1.515153622,0.208652047,7.255376965,4.01E-13,2.03E-12,S000005718,THI72,1800,Verified,chrXV,698768,700567,-1,Transporter of thiamine or related compound; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); shares sequence similarity with Thi7p
530,YOR192C-C,141.7239348,1.107429808,0.148049875,7.466587803,8.23E-14,4.43E-13,S000028857,YOR192C-C,237,Uncharacterized,chrXV,703988,704224,-1,Putative protein of unknown function; identified by expression profiling and mass spectrometry
531,YOR200W,32.43475191,1.288322826,0.276592345,4.609416832,4.04E-06,1.08E-05,S000005726,YOR200W,399,Dubious,chrXV,720417,720815,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF MRM1/YOR201c"
532,YOR203W,302.9670193,3.134676812,0.221880587,14.04181425,8.65E-45,1.88E-43,S000005729,YOR203W,354,Dubious,chrXV,722565,722918,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps 5' end of essential DED1 gene required for translation initiation"
533,YOR222W,1126.095985,1.89391128,0.119235936,15.87762215,9.05E-57,2.82E-55,S000005748,ODC2,924,Verified,chrXV,758330,759253,1,"Mitochondrial inner membrane transporter; 2-oxodicarboxylate transporter, exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for use in lysine and glutamate biosynthesis and in lysine catabolism; ODC2 has a paralog, ODC1, that arose from the whole genome duplication"
534,YOR273C,1615.756135,2.764012485,0.136491372,20.23347124,4.97E-91,4.37E-89,S000005799,TPO4,1980,Verified,chrXV,834452,836431,-1,"Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine, putrescine, and spermidine; localizes to the plasma membrane"
535,YOR289W,199.7891407,1.577366202,0.138462205,11.36040099,6.58E-30,8.28E-29,S000005815,YOR289W,756,Uncharacterized,chrXV,853357,854112,1,Putative protein of unknown function; transcription induced by the unfolded protein response; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus
536,YOR302W,386.2476799,2.544459929,0.234820575,10.80854109,3.14E-27,3.51E-26,S000005828,YOR302W,78,Verified,chrXV,882765,882842,1,"CPA1 uORF; Arginine attenuator peptide, regulates translation of the CPA1 mRNA"
537,YOR303W,5186.357287,2.549661595,0.170615806,14.94435949,1.70E-50,4.36E-49,S000005829,CPA1,1236,Verified,chrXV,882899,884134,1,"Small subunit of carbamoyl phosphate synthetase; carbamoyl phosphate synthetase catalyzes a step in the synthesis of citrulline, an arginine precursor; translationally regulated by an attenuator peptide encoded by YOR302W within the CPA1 mRNA 5'-leader"
538,YOR314W,9.211105078,1.658421525,0.402471828,3.862267718,0.000112339,0.000256237,S000005841,YOR314W,330,Uncharacterized,chrXV,903043,903372,1,Putative protein of unknown function; conserved across S. cerevisiae strains
539,YOR316C,1634.771999,1.455724331,0.124906028,11.65499008,2.16E-31,2.90E-30,S000005843,COT1,1320,Verified,chrXV,906236,907555,-1,"Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog, ZRC1, that arose from the whole genome duplication"
540,YOR317W,2652.633168,1.164040038,0.07595824,15.32343003,5.33E-53,1.48E-51,S000005844,FAA1,2103,Verified,chrXV,909343,911445,1,"Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; accounts for most acyl-CoA synthetase activity; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms ER foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1, ACSL1, 3, 4, 5, 6, SLC27A2, or 4"
541,YOR327C,643.6822449,1.22533412,0.125976616,9.723192696,2.40E-22,2.09E-21,S000005854,SNC2,348,Verified,chrXV,930734,931081,-1,"Vesicle membrane receptor protein (v-SNARE); involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane; Snc2p levels regulated by Vps45p; member of the synaptobrevin/VAMP family of R-type v-SNARE proteins; SNC2 has a paralog, SNC1, that arose from the whole genome duplication"
542,YOR328W,1995.112511,2.758909157,0.179538537,15.35921666,3.07E-53,8.73E-52,S000005855,PDR10,4695,Verified,chrXV,931803,936497,1,ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p
543,YOR339C,61.34506054,1.151011709,0.268876974,4.283257633,1.84E-05,4.59E-05,S000005866,UBC11,471,Verified,chrXV,958362,958832,-1,"Ubiquitin-conjugating enzyme; most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C, but not a true functional homolog of this E2; unlike E2-C, not required for the degradation of mitotic cyclin Clb2"
544,YOR343C,38.06383783,1.726441181,0.276164921,6.101914655,1.05E-09,4.06E-09,S000005870,YOR343C,327,Uncharacterized,chrXV,968148,968474,-1,Putative protein of unknown function; conserved across S. cerevisiae strains
545,YOR347C,820.4158655,1.977926532,0.09976597,19.80903934,2.49E-87,1.97E-85,S000005874,PYK2,1521,Verified,chrXV,984942,986462,-1,"Pyruvate kinase; appears to be modulated by phosphorylation; transcription repressed by glucose, and Pyk2p may be active under low glycolytic flux; PYK2 has a paralog, CDC19, that arose from the whole genome duplication"
546,YOR365C,73.80312253,1.008015769,0.195977799,5.122637858,3.01E-07,9.10E-07,S000005892,YOR365C,2112,Uncharacterized,chrXV,1023461,1025572,-1,"Putative protein of unknown function; not an essential protein; YOR365C has a paralog, FLC2, that arose from the whole genome duplication"
547,YOR376W,4.972673858,1.670544892,0.479572398,3.096361812,0.001959112,0.003734258,S000005903,YOR376W,369,Uncharacterized,chrXV,1043191,1043559,1,Putative protein of unknown function; conserved among S. cerevisiae strains; YOR376W is not an essential gene
548,YOR376W-A,43.3673686,1.17527134,0.226851493,5.139517434,2.75E-07,8.36E-07,S000028586,YOR376W-A,156,Uncharacterized,chrXV,1045196,1045351,1,Putative protein of unknown function; identified by fungal homology and RT-PCR
549,YOR381W,495.4471858,1.505111564,0.171370272,8.783405965,1.59E-18,1.14E-17,S000005908,FRE3,2136,Verified,chrXV,1055545,1057680,1,Ferric reductase; reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels
550,YOR382W,3724.871386,2.011617942,0.388802118,5.25193235,1.51E-07,4.68E-07,S000005909,FIT2,462,Verified,chrXV,1059531,1059992,1,Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall 
