,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
426,YMR269W,57.94669026,-1.118324965,0.275456647,-4.058340202,4.94E-05,0.000117353,S000004882,TMA23,636,Verified,chrXIII,804456,805091,1,Nucleolar protein implicated in ribosome biogenesis; deletion extends chronological lifespan
427,YMR290C,933.0524356,-2.878654156,0.187996532,-15.2993751,7.72E-53,2.13E-51,S000004903,HAS1,1518,Verified,chrXIII,850074,851591,-1,ATP-dependent RNA helicase; involved in the biogenesis of 40S and 60S ribosome subunits; localizes to both the nuclear periphery and nucleolus; highly enriched in nuclear pore complex fractions; constituent of 66S pre-ribosomal particles
428,YMR290W-A,60.12517543,-1.275520568,0.213732963,-5.944366796,2.78E-09,1.03E-08,S000004904,YMR290W-A,348,Dubious,chrXIII,851422,851769,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps 5' end of essential HAS1/YMR290C gene which encodes an ATP-dependent RNA helicase"
429,YMR301C,519.9493633,-1.012579685,0.090241713,-11.21918675,3.28E-29,4.02E-28,S000004916,ATM1,2073,Verified,chrXIII,867555,869627,-1,Mitochondrial inner membrane ATP-binding cassette (ABC) transporter; exports mitochondrially synthesized precursors of iron-sulfur (Fe/S) clusters to the cytosol; human homolog ABCB7 can complement yeast null mutant
430,YMR304C-A,171.9471516,-1.12207939,0.152832422,-7.337602595,2.17E-13,1.13E-12,S000004919,YMR304C-A,351,Dubious,chrXIII,878780,879130,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps 3' end of verified ORF SCW10/YMR305C"
431,YMR305C,3571.732962,-1.451995216,0.120499759,-12.05005355,1.94E-33,2.85E-32,S000004921,SCW10,1170,Verified,chrXIII,879063,880232,-1,"Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on mutant phenotype and its regulation by Ste12p; SWC10 has a paralog, SCW4, that arose from the whole genome duplication"
432,YMR307W,12990.19311,-1.683542301,0.134909596,-12.47876071,9.75E-36,1.54E-34,S000004924,GAS1,1680,Verified,chrXIII,887003,888682,1,"Beta-1,3-glucanosyltransferase; required for cell wall assembly and also has a role in transcriptional silencing; localizes to cell surface via a glycosylphosphatidylinositol (GPI) anchor; also found at nuclear periphery; genetic interactions with histone H3 lysine acetyltransferases GCN5 and SAS3 indicate previously unsuspected functions for Gas1 in DNA damage response and cell cycle regulation"
433,YMR309C,2209.924209,-1.277289816,0.093313307,-13.68739575,1.21E-42,2.48E-41,S000004926,NIP1,2439,Verified,chrXIII,892988,895426,-1,eIF3c subunit of the eukaryotic translation initiation factor 3 (eIF3); involved in the assembly of preinitiation complex and start codon selection; eIF3 is also involved in programmed stop codon readthrough
434,YMR310C,384.1955848,-1.584194734,0.100865213,-15.69235946,1.71E-55,5.20E-54,S000004927,YMR310C,954,Uncharacterized,chrXIII,895716,896669,-1,"Putative methyltransferase; predicted to be involved in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; not an essential gene; YMR310C has a paralog, YGR283C, that arose from the whole genome duplication"
435,YNL002C,532.129247,-1.988006924,0.146733245,-13.53899142,9.20E-42,1.83E-40,S000004947,RLP7,969,Verified,chrXIV,626174,627142,-1,Nucleolar protein similar to large ribosomal subunit L7 proteins; constituent of 66S pre-ribosomal particles; plays an essential role in processing of precursors to the large ribosomal subunit RNAs; binds junction of ITS2 and ITS2-proximal stem between the 3' end of 5.8S rRNA and the 5' end of 25S rRNA
436,YNL061W,900.7065899,-2.365982488,0.105745231,-22.35568889,1.06E-110,2.08E-108,S000005005,NOP2,1857,Verified,chrXIV,510540,512396,1,"rRNA m5C methyltransferase; methylates cytosine at position 2870 of 25S rRNA; has an essential function independent of rRNA methylation; contains seven beta-strand methyltransferase motif; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; localized to the nucleolus; constituent of 66S pre-ribosomal particles; rRNA methylation defect and lethality are functionally complemented by human NOP2, a gene upregulated in cancer"
437,YNL062C,395.3425174,-1.779814287,0.095880488,-18.53845294,1.01E-76,5.59E-75,S000005006,GCD10,1437,Verified,chrXIV,508776,510212,-1,"Subunit of tRNA (1-methyladenosine) methyltransferase with Gcd14p; required for the modification of the adenine at position 58 in tRNAs, especially tRNAi-Met; first identified as a negative regulator of GCN4 expression"
438,YNL064C,1984.720871,-1.956225209,0.243117634,-8.042797547,8.78E-16,5.42E-15,S000005008,YDJ1,1230,Verified,chrXIV,505868,507097,-1,Type I HSP40 co-chaperone; involved in regulation of HSP90 and HSP70 functions; acts as an adaptor that helps Rsp5p recognize cytosolic misfolded proteins for ubiquitination after heat shock; critical for determining cell size at Start as a function of growth rate; involved in protein translocation across membranes; member of the DnaJ family; chimeric protein in which human p58IPK J domain replaces yeast Ydj1p J domain can complement yeast ydj1 mutant
439,YNL065W,1971.417817,-2.674188883,0.130482604,-20.48660188,2.84E-93,2.65E-91,S000005009,AQR1,1761,Verified,chrXIV,503724,505484,1,"Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; confers resistance to short-chain monocarboxylic acids and quinidine; involved in the excretion of excess amino acids; AQR1 has a paralog, QDR1, that arose from the whole genome duplication; relocalizes from plasma membrane to cytoplasm upon DNA replication stress"
440,YNL075W,268.2152501,-1.527830971,0.134423205,-11.35470352,7.03E-30,8.82E-29,S000005019,IMP4,873,Verified,chrXIV,485607,486479,1,Component of the SSU processome; SSU processome is required for pre-18S rRNA processing; interacts with Mpp10p; member of a superfamily of proteins that contain a sigma(70)-like motif and associate with RNAs
441,YNL102W,533.6093484,-1.780233543,0.091892755,-19.35657618,1.79E-83,1.22E-81,S000005046,POL1,4407,Verified,chrXIV,430087,434493,1,Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis
442,YNL110C,266.6032128,-1.943042664,0.234099001,-8.297506681,1.06E-16,6.91E-16,S000005054,NOP15,663,Verified,chrXIV,417826,418488,-1,Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis; localizes to both nucleolus and cytoplasm
443,YNL113W,220.5755686,-1.413191396,0.153137842,-9.21950101,2.98E-20,2.34E-19,S000005057,RPC19,429,Verified,chrXIV,412771,413199,1,RNA polymerase subunit AC19; common to RNA polymerases I and III
444,YNL114C,77.87176826,-1.033997448,0.177104278,-5.8278743,5.61E-09,2.01E-08,S000005058,YNL114C,372,Dubious,chrXIV,412684,413055,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps the verified ORF RPC19/YNL113W, an RNA polymerase subunit"
445,YNL119W,219.2964698,-1.299521711,0.135669385,-9.570653017,1.06E-21,8.93E-21,S000005063,NCS2,1482,Verified,chrXIV,401040,402521,1,Protein required for uridine thiolation of Lys(UUU) and Glu(UUC) tRNAs; required for the thiolation of uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae
446,YNL123W,1295.555872,-1.12375897,0.095147287,-11.81016749,3.46E-32,4.81E-31,S000005067,NMA111,2994,Verified,chrXIV,394685,397678,1,"Serine protease and general molecular chaperone; cleaves Roq1p, which modifies the substrate specificity of the Ubr1p Ub-ligase, promoting the stress-induced homeostatically-regulated protein degradation (SHRED) of misfolded and native ER-membrane and cytosolic proteins; chaperone activity involved in the heat stress response; promotes apoptosis through proteolysis of Bir1p; role in lipid homeostasis; mammalian Omi/HtrA2 serine protease family member"
447,YNL132W,1033.715888,-2.739554974,0.156123524,-17.53432085,7.84E-69,3.45E-67,S000005076,KRE33,3171,Verified,chrXIV,375321,378491,1,"Protein required for biogenesis of the small ribosomal subunit; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10, the human homolog, implicated in several types of cancer and premature aging."
448,YNL141W,695.6447752,-3.837546029,0.173994016,-21.94452692,9.77E-107,1.61E-104,S000005085,AAH1,1044,Verified,chrXIV,359596,360639,1,Adenine deaminase (adenine aminohydrolase); converts adenine to hypoxanthine; involved in purine salvage; transcriptionally regulated by nutrient levels and growth phase; Aah1p degraded upon entry into quiescence via SCF and the proteasome
449,YNL151C,235.8640344,-1.829740349,0.15199249,-12.01551132,2.95E-33,4.26E-32,S000005095,RPC31,756,Verified,chrXIV,347766,348521,-1,RNA polymerase III subunit C31
450,YNL162W-A,35.85365135,-1.004179318,0.253956135,-3.941478757,8.10E-05,0.000187585,S000007624,YNL162W-A,219,Uncharacterized,chrXIV,330329,330547,1,Putative protein of unknown function; identified by homology
451,YNL163C,703.7615308,-1.000106734,0.081427326,-12.28101993,1.15E-34,1.75E-33,S000005107,RIA1,3333,Verified,chrXIV,326741,330073,-1,"Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p, a guanine nucleotide exchange factor (GEF), promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes"
452,YNL164C,133.3962732,-1.266849348,0.176637288,-7.164536956,7.80E-13,3.89E-12,S000005108,IBD2,1056,Verified,chrXIV,325265,326320,-1,Component of the BUB2-dependent spindle checkpoint pathway; interacts with Bfa1p and functions upstream of Bub2p and Bfa1p
453,YNL166C,202.263969,-1.212813721,0.143926133,-8.420744181,3.74E-17,2.48E-16,S000005110,BNI5,1347,Verified,chrXIV,322219,323565,-1,Linker protein responsible for recruitment of myosin to the bud neck; interacts with the C-terminal extensions of septins Cdc11p and Shs1p and binds Myo1p to promote cytokinesis
454,YNL174W,42.75640418,-2.606793226,0.278084503,-8.960027471,3.25E-19,2.44E-18,S000005118,YNL174W,573,Dubious,chrXIV,308074,308646,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene NOP13/YNL175C"
455,YNL175C,406.7356988,-2.541498585,0.152210364,-16.65437018,2.81E-62,1.03E-60,S000005119,NOP13,1212,Verified,chrXIV,307401,308612,-1,Nucleolar protein found in preribosomal complexes; contains an RNA recognition motif (RRM); relative distribution to the nucleolus increases upon DNA replication stress
456,YNL182C,384.4773038,-2.49402457,0.12226759,-20.33847248,5.87E-92,5.32E-90,S000005126,IPI3,1668,Verified,chrXIV,295960,297627,-1,"Component of the Rix1 complex and pre-replicative complexes (pre-RCs); required for processing of ITS2 sequences from 35S pre-rRNA; component of the pre-60S ribosomal particle with the dynein-related AAA-type ATPase Mdn1p; required for pre-RC formation and maintenance during DNA replication licensing; highly conserved protein which contains several WD40 motifs; IPI3 is an essential gene; other members include Rix1p, Ipi1p, and Ipi3p"
457,YNL186W,904.1417455,-1.076323874,0.076161688,-14.13093816,2.45E-45,5.39E-44,S000005130,UBP10,2379,Verified,chrXIV,289498,291876,1,"Ubiquitin-specific protease, deubiquitinates Ub-protein moieties; interacts with proteins that function in rRNA production and ribosome biogenesis via its intrinsically disordered regions; stabilizes Rpa190p by deubiquitination; controls PCNA deubiquitylation; may regulate silencing by acting on Sir4p; involved in posttranscriptionally regulating Gap1p, possibly other transporters; localized to the nucleolus; null mutant phenotypes are functionally complemented by human USP36"
458,YNL207W,392.8780399,-1.614825061,0.094150696,-17.13406792,8.27E-66,3.38E-64,S000005151,RIO2,1278,Verified,chrXIV,255353,256630,1,Essential serine kinase involved in the processing of 20S pre-rRNA; involved in the processing of the 20S pre-rRNA into mature 18S rRNA; has similarity to Rio1p
459,YNL209W,19497.03155,-1.482533742,0.17738661,-8.358599526,6.35E-17,4.17E-16,S000005153,SSB2,1842,Verified,chrXIV,252059,253900,1,"Cytoplasmic ATPase that is a ribosome-associated molecular chaperone; functions with J-protein partner Zuo1p; may be involved in the folding of newly-synthesized polypeptide chains; member of the HSP70 family; SSB2 has a paralog, SSB1, that arose from the whole genome duplication"
460,YNL232W,257.8972613,-1.070180535,0.103479284,-10.33630566,4.83E-25,4.75E-24,S000005176,CSL4,879,Verified,chrXIV,214923,215801,1,"Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain an S1 RNA binding domain; human homolog EXOSC1 partially complements yeast csl4 null mutant, and can complement inviability of strain in which expression of CSL4 is repressed"
461,YNL234W,162.6845818,-1.485553609,0.138505666,-10.70095611,1.01E-26,1.11E-25,S000005178,YNL234W,1281,Verified,chrXIV,210233,211513,1,Protein of unknown function with similarity to globins; has a functional heme-binding domain; mutant has aneuploidy tolerance; transcription induced by stress conditions; may be involved in glucose signaling or metabolism; regulated by Rgt1
462,YNL248C,777.6546859,-1.980628018,0.118062886,-16.76766018,4.21E-63,1.58E-61,S000005192,RPA49,1248,Verified,chrXIV,181361,182608,-1,RNA polymerase I subunit A49; essential for nucleolar assembly and for high polymerase loading rate; required for nucleolar localization of Rpa34p
463,YNL262W,951.1304158,-1.227024273,0.068403635,-17.93522902,6.26E-72,2.99E-70,S000005206,POL2,6669,Verified,chrXIV,148212,154880,1,Catalytic subunit of DNA polymerase (II) epsilon; a chromosomal DNA replication polymerase that exhibits processivity and proofreading exonuclease activity; participates in leading-strand synthesis during DNA replication; also involved in DNA synthesis during DNA repair; interacts extensively with Mrc1p
464,YNL278W,371.9841052,-1.008093693,0.093259184,-10.80714772,3.18E-27,3.56E-26,S000005222,CAF120,3183,Verified,chrXIV,113271,116453,1,"Part of the CCR4-NOT transcriptional regulatory complex; involved in controlling mRNA initiation, elongation, and degradation; contains a PH-like domain; CAF120 has a paralog, SKG3, that arose from the whole genome duplication"
465,YNL292W,237.7455527,-1.587914614,0.13875854,-11.42942731,2.98E-30,3.78E-29,S000005236,PUS4,1212,Verified,chrXIV,82806,84017,1,"Pseudouridine synthase; catalyzes only the formation of pseudouridine-55 (Psi55), a highly conserved tRNA modification, in mitochondrial and cytoplasmic tRNAs; also responsible for pseudouracil modification of some mRNAs; PUS4 overexpression leads to translational derepression of GCN4 (Gcd- phenotype)"
466,YNL299W,177.8922884,-2.16042804,0.159206776,-13.50033476,1.56E-41,3.05E-40,S000005243,TRF5,1929,Verified,chrXIV,66517,68445,1,"Non-canonical poly(A) polymerase; involved in nuclear RNA degradation as a component of the TRAMP complex; catalyzes polyadenylation of hypomodified tRNAs, and snoRNA and rRNA precursors; overlapping but non-redundant functions with Pap2p"
467,YNL300W,634.0568086,-1.727265869,0.16249297,-10.62463861,2.29E-26,2.46E-25,S000005244,TOS6,309,Uncharacterized,chrXIV,65744,66052,1,Glycosylphosphatidylinositol-dependent cell wall protein; expression is periodic and decreases in respone to ergosterol perturbation or upon entry into stationary phase; depletion increases resistance to lactic acid
468,YNL308C,551.1954294,-1.747007456,0.187647742,-9.308667505,1.29E-20,1.03E-19,S000005252,KRI1,1776,Verified,chrXIV,54122,55897,-1,Essential nucleolar protein required for 40S ribosome biogenesis; associate with snR30; physically and functionally interacts with Krr1p
469,YNL313C,701.7942786,-1.660947731,0.075545086,-21.97449869,5.05E-107,8.53E-105,S000005257,EMW1,2715,Verified,chrXIV,45308,48022,-1,Essential conserved protein with a role in cell wall integrity; contains six TPR (tetratricopeptide repeat) domains clustered in the C-terminal region; conditional mutant is suppressed by overexpression of GFA1; protein abundance increases in response to DNA replication stress
470,YNR003C,210.7509697,-1.29318162,0.133360451,-9.68856153,3.37E-22,2.92E-21,S000005286,RPC34,954,Verified,chrXIV,634344,635297,-1,RNA polymerase III subunit C34; interacts with TFIIIB70 and is a key determinant in pol III recruitment by the preinitiation complex
471,YNR012W,312.1422955,-1.815931959,0.103303523,-17.54787535,6.17E-69,2.74E-67,S000005295,URK1,1506,Verified,chrXIV,647432,648937,1,"Uridine/cytidine kinase; component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway, converting deoxycytidine into dCMP"
472,YNR016C,8123.279957,-1.294349049,0.125843314,-10.28586382,8.16E-25,7.96E-24,S000005299,ACC1,6702,Verified,chrXIV,654673,661374,-1,"Acetyl-CoA carboxylase, biotin containing enzyme; catalyzes carboxylation of cytosolic acetyl-CoA to form malonyl-CoA and regulates histone acetylation by regulating the availablity of acetyl-CoA; required for de novo biosynthesis of long-chain fatty acids; ACC1 has a paralog, HFA1, that arose from the whole genome duplication"
473,YNR038W,504.1759075,-1.350888247,0.088690936,-15.22514554,2.41E-52,6.55E-51,S000005321,DBP6,1890,Verified,chrXIV,695595,697484,1,Essential protein involved in ribosome biogenesis; putative ATP-dependent RNA helicase of the DEAD-box protein family; human homolog DDX51 complements yeast dbp6 mutant
474,YNR043W,1460.759027,-1.037032335,0.133875409,-7.746264189,9.46E-15,5.43E-14,S000005326,MVD1,1191,Verified,chrXIV,701895,703085,1,"Mevalonate pyrophosphate decarboxylase; essential enzyme involved in the biosynthesis of isoprenoids and sterols, including ergosterol; acts as a homodimer"
475,YNR046W,396.8376458,-1.206024942,0.099338483,-12.13630457,6.78E-34,1.01E-32,S000005329,TRM112,408,Verified,chrXIV,707788,708195,1,"Protein involved in methylation of tRNA, rRNA, and translation factors; also involved in ribosome biogenesis; subunit of tRNA methyltransferase (MTase) complexes in combination with Trm9p and Trm11p; N7-methylates G1575 of 18S rRNA as complex with Bud23p; subunit of complex with Mtq2p that methylates Sup45p (eRF1) in the ternary complex eRF1-eRF3-GTP; relative distribution to the nucleus increases upon DNA replication stress; functional homolog of human TRMT112"
476,YNR054C,177.4665539,-1.949184593,0.182220361,-10.66572253,1.47E-26,1.60E-25,S000005337,ESF2,951,Verified,chrXIV,723356,724306,-1,Essential nucleolar protein involved in pre-18S rRNA processing; binds to RNA and stimulates ATPase activity of Dbp8; involved in assembly of the small subunit (SSU) processome
477,YOL002C,578.7574882,-1.135402363,0.087636969,-12.95346409,2.25E-38,3.88E-37,S000005362,IZH2,954,Verified,chrXV,323411,324364,-1,"Plasma membrane receptor for plant antifungal osmotin; involved in zinc ion homeostasis, apoptosis; negatively regulates ZRT1 and other functionally divergent genes through CCCTC promoter motif (IzRE); modulates FET3 activity in iron-independent manner; affects gene expression by influencing balance of competition between Msn2p/Msn4p and Nrg1p/Nrg2p for binding to IzRE; transcription regulated by Zap1p, zinc, fatty acid levels; homolog of mammalian adiponectin receptor"
478,YOL010W,404.1584519,-2.017403714,0.117704941,-17.11356879,1.18E-65,4.74E-64,S000005370,RCL1,1104,Verified,chrXV,307938,309041,1,Endonuclease that cleaves pre-rRNA at site A2 for 18S rRNA biogenesis; subunit of U3-containing 90S preribosome processome complex involved in small ribosomal subunit assembly; stimulates Bms1p GTPase and U3 binding activity; similar to RNA cyclase-like proteins but no cyclase activity detected
479,YOL019W,693.7145377,-1.189629047,0.089642103,-13.26924631,3.49E-40,6.55E-39,S000005379,YOL019W,1656,Uncharacterized,chrXV,288898,290553,1,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and vacuole; YOL019W has a paralog, DCV1, that arose from the whole genome duplication"
480,YOL021C,908.4417335,-1.093727821,0.075798811,-14.42770642,3.46E-47,8.11E-46,S000005381,DIS3,3006,Verified,chrXV,282421,285426,-1,"Exosome core complex catalytic subunit; has both endonuclease and 3'-5' exonuclease activity; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; role in degradation of tRNAs; similar to E. coli RNase R and to human DIS3, which partially complements dis3-81 heat sensitivity; mutations in Dis3p analogous to human mutations implicated in multiple myeloma impair exosome function; protein abundance increases under to DNA replication stress"
481,YOL022C,359.4920477,-1.216828553,0.117991546,-10.30848077,6.45E-25,6.31E-24,S000005382,TSR4,1227,Verified,chrXV,280272,281498,-1,Cytoplasmic protein required for correct processing of 20S pre-rRNA; protein required for processing of the 20S pre-rRNA at site D to generate mature 18S rRNA; essential gene in S288C background but not in CEN.PK2
482,YOL041C,440.277145,-1.839241959,0.121342,-15.14381343,8.32E-52,2.21E-50,S000005401,NOP12,1380,Verified,chrXV,251267,252646,-1,Nucleolar protein involved in pre-25S rRNA processing; also involved in biogenesis of large 60S ribosomal subunit; contains an RNA recognition motif (RRM); binds to Ebp2; similar to Nop13p and Nsr1p
483,YOL052C,538.2451635,-1.171119694,0.097565284,-12.00131657,3.50E-33,5.01E-32,S000005412,SPE2,1191,Verified,chrXV,232446,233636,-1,S-adenosylmethionine decarboxylase; required for the biosynthesis of spermidine and spermine; cells lacking Spe2p require spermine or spermidine for growth in the presence of oxygen but not when grown anaerobically
484,YOL054W,141.6380946,-1.16593568,0.15019675,-7.755275332,8.82E-15,5.08E-14,S000005415,PSH1,1221,Verified,chrXV,228614,229834,1,"E3 ubiquitin ligase targeting centromere-binding protein Cse4p; mediates polyubiquitination and degradation of histone H3 variant Cse4p, preventing its mislocalization to euchromatin independent of Slx5p; ubiquitination of Cse4p may be antagonized by Scm3p"
485,YOL077C,525.9683841,-2.105938603,0.151126112,-13.92317105,4.58E-44,9.78E-43,S000005437,BRX1,876,Verified,chrXV,185848,186723,-1,Nucleolar protein; constituent of 66S pre-ribosomal particles; depletion leads to defects in rRNA processing and a block in the assembly of large ribosomal subunits; possesses a sigma(70)-like RNA-binding motif
486,YOL079W,17.33141501,-1.822361869,0.341239838,-5.147434053,2.64E-07,8.04E-07,S000005439,YOL079W,399,Dubious,chrXV,181057,181455,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
487,YOL080C,95.62558226,-2.17909488,0.202056155,-10.67063034,1.40E-26,1.53E-25,S000005440,REX4,870,Verified,chrXV,180558,181427,-1,Putative RNA exonuclease; possibly involved in pre-rRNA processing and ribosome assembly
488,YOL101C,107.7937154,-1.779852951,0.165215487,-10.70879462,9.26E-27,1.02E-25,S000005461,IZH4,939,Verified,chrXV,126982,127920,-1,"Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family; expression induced by fatty acids and altered zinc levels; deletion reduces sensitivity to excess zinc; possible role in sterol metabolism; protein increases in abundance and relocalizes from nucleus to ER upon DNA replication stress; IZH4 has a paralog, IZH1, that arose from the whole genome duplication"
489,YOL109W,1380.597745,-3.225531365,0.235110226,-13.71134793,8.68E-43,1.79E-41,S000005469,ZEO1,342,Verified,chrXV,110297,110638,1,Peripheral membrane protein of the plasma membrane; interacts with Mid2p; regulates the cell integrity pathway mediated by Pkc1p and Slt2p; the authentic protein is detected in a phosphorylated state in highly purified mitochondria
490,YOL123W,941.2031326,-1.800222622,0.125018026,-14.39637448,5.45E-47,1.27E-45,S000005483,HRP1,1605,Verified,chrXV,87844,89448,1,Subunit of cleavage factor I; cleavage factor I is a five-subunit complex required for the cleavage and polyadenylation of pre-mRNA 3' ends; RRM-containing heteronuclear RNA binding protein and hnRNPA/B family member that binds to poly (A) signal sequences; required for genome stability
491,YOL124C,316.5119588,-2.962748235,0.192109287,-15.34514092,3.82E-53,1.08E-51,S000005484,TRM11,1302,Verified,chrXV,85456,86757,-1,Catalytic subunit of adoMet-dependent tRNA methyltransferase complex; required for the methylation of the guanosine nucleotide at position 10 (m2G10) in tRNAs; contains a THUMP domain and a methyltransferase domain; another complex member is Trm112p
492,YOL125W,255.7425771,-1.211677508,0.109704861,-11.0372668,2.53E-28,2.97E-27,S000005485,TRM13,1431,Verified,chrXV,83834,85264,1,2'-O-methyltransferase; responsible for modification of tRNA at position 4; C-terminal domain has similarity to Rossmann-fold (RFM) superfamily of RNA methyltransferases
493,YOL126C,700.7918516,-1.420295041,0.092630252,-15.32693943,5.05E-53,1.41E-51,S000005486,MDH2,1134,Verified,chrXV,81787,82920,-1,Cytoplasmic malate dehydrogenase; one of three isozymes that catalyze interconversion of malate and oxaloacetate; involved in the glyoxylate cycle and gluconeogenesis during growth on two-carbon compounds; interacts with Pck1p and Fbp1
494,YOL128C,133.9071004,-1.314526578,0.135117005,-9.710658334,2.72E-22,2.36E-21,S000005488,YGK3,1128,Verified,chrXV,78352,79479,-1,"Protein kinase related to mammalian GSK-3 glycogen synthase kinases; GSK-3 homologs (Mck1p, Rim11p, Mrk1p, Ygk3p) are involved in control of Msn2p-dependent transcription of stress responsive genes and in protein degradation; YGK3 has a paralog, MCK1, that arose from the whole genome duplication"
495,YOL136C,848.9622558,-2.060673882,0.143129912,-14.39149161,5.85E-47,1.35E-45,S000005496,PFK27,1194,Verified,chrXV,67561,68754,-1,"6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate, expression induced by glucose and sucrose, transcriptional regulation involves protein kinase A"
496,YOL141W,130.2252911,-1.712581859,0.15895851,-10.72881059,7.45E-27,8.25E-26,S000005501,PPM2,2088,Verified,chrXV,56452,58539,1,"AdoMet-dependent tRNA methyltransferase; also involved in methoxycarbonylation; required for the synthesis of wybutosine (yW), a modified guanosine found at the 3'-position adjacent to the anticodon of phe-tRNA; similarity to Ppm1p"
497,YOL144W,178.0968675,-2.159811225,0.155025921,-13.85425205,1.20E-43,2.53E-42,S000005504,NOP8,1455,Verified,chrXV,53098,54552,1,Nucleolar protein required for 60S ribosomal subunit biogenesis
498,YOR001W,548.2322454,-1.43913476,0.08019046,-17.93767253,5.99E-72,2.88E-70,S000005527,RRP6,2202,Verified,chrXV,326832,329033,1,"Nuclear exosome exonuclease component; has 3'-5' exonuclease activity that is regulated by Lrp1p; involved in RNA processing, maturation, surveillance, degradation, tethering, and export; role in sn/snoRNAs precursor degradation; forms a stable heterodimer with Lrp1p; has similarity to E. coli RNase D and to human PM-Sc1 100 (EXOSC10); mutant displays reduced transcription elongation in the G-less-based"
499,YOR004W,196.7355402,-2.457349804,0.162371693,-15.03452495,4.36E-51,1.15E-49,S000005530,UTP23,765,Verified,chrXV,333592,334356,1,"Component of the small subunit processome; involved in 40S ribosomal subunit biogenesis; interacts with snR30 and is required for dissociation of snR30 from large pre-ribosomal particles; has homology to PINc domain protein Fcf1p, although the PINc domain of Utp23p is not required for function; essential protein"
500,YOR008C-A,14.2880026,-1.125203695,0.361023208,-3.085374544,0.00203296,0.003859722,S000006431,YOR008C-A,225,Uncharacterized,chrXV,342857,343081,-1,Putative protein of unknown function; includes a potential transmembrane domain; deletion results in slightly lengthened telomeres; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively
501,YOR021C,357.3715976,-1.239643425,0.134072643,-9.241865337,2.42E-20,1.91E-19,S000005547,SFM1,642,Verified,chrXV,372798,373439,-1,SPOUT methyltransferase; catalyzes omega-monomethylation of Rps3p on Arg-146; not an essential gene; predicted to be involved in rRNA processing and ribosome biogenesis and in biopolymer catabolism
502,YOR027W,1811.5785,-1.213863557,0.236743546,-5.125688856,2.96E-07,8.98E-07,S000005553,STI1,1770,Verified,chrXV,381053,382822,1,"Hsp90 cochaperone; regulates spatial organization of amyloid-like proteins in the cytosol, thereby buffering the proteotoxicity caused by amyloid-like proteins; interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity; interacts with Hsp90 chaperones and inhibits their ATPase activity; homolog of mammalian Hop"
503,YOR056C,322.6733055,-2.079439615,0.141652006,-14.65019434,1.34E-48,3.29E-47,S000005582,NOB1,1380,Verified,chrXV,430247,431626,-1,"Protein involved in proteasomal and 40S ribosomal subunit biogenesis; required for cleavage of the 20S pre-rRNA to generate the mature 18S rRNA; cleavage is activated by Fun12p, a GTPase and translation initiation factor; relocalizes from nucleus to nucleolus upon DNA replication stress"
504,YOR073W-A,20.32356313,-1.089389789,0.324260557,-3.328198448,0.000874096,0.001756621,S000028583,YOR073W-A,234,Dubious,chrXV,467390,467623,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially/completely overlaps the verified ORF CDC21/YOR074C; identified by RT-PCR"
